timestamp,frame_id,fps,depth_mean,depth_min,depth_max,depth_std
1777642465770.149,2009,8.45,1476.840,268,2678,420.884
1777642465945.709,2015,7.35,1477.624,268,2690,418.445
1777642466032.764,2018,16.00,1478.042,268,2655,418.612
1777642466061.674,2019,23.35,1477.088,268,2690,419.874
1777642466119.334,2021,21.76,1477.301,268,2678,419.525
1777642466148.083,2022,22.45,1477.082,268,2678,419.513
1777642466262.542,2026,19.13,1477.542,268,3291,419.802
1777642466291.022,2027,22.76,1477.728,268,2960,419.029
1777642466319.448,2028,24.75,1477.027,268,2667,419.947
1777642466482.431,2033,19.70,1477.469,268,2690,419.627
1777642466641.585,2038,17.83,1477.983,268,2678,419.169
1777642467293.304,2063,13.70,1477.354,268,2667,418.910
1777642467675.405,2077,10.88,1476.751,268,2655,419.606
1777642468329.920,2104,8.47,1478.151,268,2702,418.868
1777642468583.749,2116,7.05,1477.505,268,2667,419.413
1777642468644.544,2119,7.82,1477.822,268,2678,418.974
1777642468723.948,2123,7.99,1477.725,268,2690,418.812
1777642468877.447,2131,7.03,1478.411,268,2678,418.639
1777642469054.742,2137,6.20,1477.909,268,2678,418.797
1777642469415.505,2157,5.14,1476.978,268,2690,419.974
1777642469432.075,2158,13.21,1477.767,268,2690,419.186
1777642469496.960,2162,11.47,1477.651,268,2690,419.445
1777642469528.564,2164,19.48,1477.053,268,2702,419.373
1777642469806.915,2178,15.21,1477.695,268,2702,418.650
1777642469837.988,2180,15.38,1477.379,268,2667,419.697
1777642469868.417,2182,15.10,1477.425,268,2678,418.870
1777642469997.365,2191,12.27,1476.902,268,2678,420.188
1777642470749.505,2220,9.49,1477.735,268,2690,419.385
1777642470779.525,2221,15.70,1477.558,268,2678,419.429
1777642470839.566,2223,15.77,1477.461,268,2678,419.309
1777642471139.771,2233,12.68,1476.889,268,2678,420.261
1777642471319.878,2239,10.86,1477.739,268,2667,419.343
1777642471560.000,2247,9.20,1477.520,268,2690,418.668
1777642471590.015,2248,14.36,1477.874,268,2678,418.599
1777642471740.090,2253,12.48,1476.975,268,2678,419.365
1777642471800.120,2255,13.54,1477.433,268,2655,418.888
1777642472010.223,2262,11.17,1476.999,268,2667,419.749
1777642472250.370,2270,9.57,1477.613,268,2690,419.377
1777642472580.562,2281,7.94,1476.658,268,2667,420.735
1777642472610.580,2282,12.25,1477.132,268,2678,419.142
1777642472940.767,2293,9.97,1477.771,268,2678,419.217
1777642472970.783,2294,15.63,1477.717,268,2678,418.796
1777642473000.800,2295,19.70,1478.042,268,2690,419.130
1777642473030.816,2296,23.54,1477.960,268,2667,419.168
1777642473421.105,2309,18.29,1476.994,268,3456,420.423
1777642473481.153,2311,14.86,1477.638,268,3326,419.040
1777642473661.296,2317,20.68,1476.926,268,2678,419.534
1777642474291.762,2338,15.91,1477.514,268,2678,419.478
1777642474922.065,2359,12.33,1477.235,268,2702,419.662
1777642475042.120,2363,10.18,1477.618,268,3399,419.315
1777642475252.252,2370,11.81,1477.545,268,2690,419.660
1777642475282.276,2371,16.69,1477.650,268,3344,420.133
1777642475432.393,2376,14.20,1477.086,268,2702,419.815
1777642475942.796,2393,11.14,1477.986,268,2644,418.840
1777642476122.939,2399,9.71,1478.058,268,2690,418.857
1777642476423.090,2409,8.13,1477.354,268,2678,419.387
1777642476753.220,2420,6.84,1477.454,268,2667,419.465
1777642476783.232,2421,16.98,1477.577,268,2667,419.670
1777642476873.266,2424,15.50,1476.751,268,2690,419.934
1777642476903.277,2425,19.87,1477.288,268,3535,420.634
1777642476933.288,2426,23.17,1477.471,268,2690,418.593
1777642476963.299,2427,25.88,1477.471,268,2667,419.767
1777642477083.342,2431,21.45,1477.842,268,2678,418.213
1777642477203.412,2435,18.14,1477.370,268,2702,419.490
1777642477383.543,2441,14.97,1477.168,268,2690,419.916
1777642477413.565,2442,17.84,1477.643,268,2690,419.167
1777642477533.653,2446,15.63,1477.922,268,2678,418.635
1777642478314.245,2472,12.04,1477.377,268,2690,419.617
1777642478584.489,2481,9.95,1477.703,268,2690,419.423
1777642478674.571,2484,10.16,1477.567,268,2690,419.589
1777642478794.680,2488,9.77,1476.892,268,2678,420.168
1777642479215.046,2502,7.93,1477.193,268,2690,420.462
1777642479305.107,2505,8.65,1477.525,268,2690,419.614
1777642479455.206,2510,8.14,1477.210,268,2690,419.856
1777642479545.266,2513,8.54,1477.705,268,2667,419.309
1777642479785.428,2521,7.50,1477.560,268,2678,419.355
1777642479965.551,2527,7.03,1477.511,268,2678,420.203
1777642480145.674,2533,6.67,1477.644,268,2690,419.477
1777642480325.837,2539,6.35,1477.529,268,2644,419.447
1777642480476.001,2544,6.46,1477.764,268,2678,419.014
1777642480866.437,2557,5.49,1477.706,268,2667,419.012
1777642480986.574,2561,6.24,1478.109,268,2690,418.829
1777642481046.642,2563,8.60,1477.137,268,2690,419.948
1777642481076.677,2564,15.63,1478.379,268,2690,418.835
1777642481106.711,2565,20.25,1477.327,268,2667,419.789
1777642481136.745,2566,23.35,1477.712,268,2702,418.821
1777642481316.840,2572,18.84,1477.355,268,2702,419.104
1777642481436.875,2576,16.30,1477.582,268,2667,419.402
1777642481496.893,2578,16.27,1478.163,268,2678,419.282
1777642482277.136,2604,12.53,1477.857,268,3309,419.035
1777642482637.260,2616,10.08,1477.521,268,2702,419.372
1777642483357.642,2640,7.91,1477.261,268,3344,420.062
1777642483688.076,2651,6.68,1478.048,268,2690,419.797
1777642483718.116,2652,10.42,1477.268,268,2678,418.636
1777642483838.277,2656,10.18,1477.464,268,2702,419.332
1777642484048.562,2663,8.81,1477.428,268,2678,419.695
1777642484198.726,2668,8.30,1477.808,268,2678,419.396
1777642484649.200,2683,6.79,1477.077,268,2690,419.779
1777642484679.233,2684,12.72,1477.660,268,2702,419.095
1777642484799.365,2688,11.66,1477.660,268,2678,418.911
1777642484829.399,2689,16.25,1478.140,268,2678,419.410
1777642484979.567,2694,13.88,1477.116,268,2702,419.919
1777642485009.601,2695,18.93,1477.950,268,2655,418.201
1777642485069.669,2697,18.42,1478.161,268,2678,418.962
1777642485099.703,2698,22.22,1477.115,268,2667,419.906
1777642485189.782,2701,19.03,1477.410,268,2678,419.467
